id,mls_number,coordinates_source,coordinates_geohash,latitude,longitude,title,home_type,sub_type,offer,status,banner_id,property_class,property_type,unit_name,unit_number,corporation_number,corporation_jurisdiction,asking_price,advertise_permission,featured,exclusive,promoted,building_id,building_age_max,building_age,address_id,street_id,neighbourhood_id,neighbourhood_name,sublocality_id,sublocality_name,locality_id,locality_name,locality_parent_id,locality_parent_name,locality_grandparent_id,locality_grandparent_name,province_id,province_name,country_id,country_name,url,tax,tax_year,bedrooms,bedrooms_plus,bed_type,bed_type_num,bathrooms,furnished,parking_spots,parking_type,locker_type,sqft_min,sqft_max,sqft,sqft_source,lot_size,lot_front,lot_depth,pin_to_front,ranking,maintenance_fee,photo_count,photo_version,photo_base_url,pool,furnished_id,property_class_name,entry_date,entry_date_unix,street_name,brokerage,brokerage_id,brokerage_name,date_available,date_available_period,exposure,outdoor_space,pets_permitted,created_at,source_timestamp,slogan,has_locker,has_balcony,amenities,tags,title_to_land,filter_type,filter_value,type,subtitle,open_houses,_geoloc,objectID,_highlightResult
682631,C5439306,Address,dpz89keswj5qx38b5mk8,43.7071603,-79.3931247,18 - 108 Redpath Ave,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,18,56,1128,MTCC,670000,1,0,0,0,793,25,25,296837,9323,882,Mount Pleasant West,21,Midtown | Central,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/redpath-townhomes-98-108-redpath-ave-83-89-lillian-st/unit-18-C5439306,2529.59,2021,1,1,1+1,1.1,1,No,1,Underground,None,600,699,930,Calculated,,,,,,664.38,15,3,https://shared-s3.property.ca/public/images/listings/optimized/c5439306/mls/,None,,,2021-11-23,1637672479,Redpath Avenue,"ICI SOURCE REAL ASSET SERVICES INC., BROKERAGE",,,12/15/2021,2021-Dec,W,Open Balcony,Restrictions,2021-11-23 13:09:16,2021-11-29 12:02:54,,0,1,"['BBQ Permitted', 'Car Wash', 'Security Guard', 'Visitor Parking', 'Pets', 'Public Transit', 'Parking Garage', 'Security System']",['Low-Rise'],,mls_number,C5439306,SearchListing,C5439306 | For Sale,"[{'from': '12:00:00', 'to': '15:00:00', 'date': '2021-11-28', 'order': None}]","{'lat': 43.7071603, 'lng': -79.3931247}",C5439306,"{'mls_number': {'value': 'C5439306', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '18 - 108 Redpath Ave', 'matchLevel': 'none', 'matchedWords': []}}"
683457,E5439920,Address,dpz86k9tgm9pfq0wtd1e,43.6634324,-79.3520472,282 Broadview Ave,Townhouse,Townhouse,Sale,Active,,Freehold,,,,,,750000,1,0,0,0,,,,322785,11373,867,South Riverdale | Leslieville,20,East End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/282-broadview-avenue-toronto,3483,2021,3,,3,3,2,No,0,,,1500,2000,,,1488,16,92,,,,34,2,https://shared-s3.property.ca/public/images/listings/optimized/e5439920/mls/,None,,,2021-11-23,1637672476,Broadview Avenue,"KELLER WILLIAMS REFERRED URBAN REALTY, BROKERAGE",,,15/30/Tba,2021-Dec,,,,2021-11-23 20:29:11,2021-12-02 12:57:53,,,0,[],[],,mls_number,E5439920,SearchListing,E5439920 | For Sale,[],"{'lat': 43.6634324, 'lng': -79.3520472}",E5439920,"{'mls_number': {'value': 'E5439920', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '282 Broadview Ave', 'matchLevel': 'none', 'matchedWords': []}}"
684049,W5440369,Address,dpz2z25cr9khh6h5v4qp,43.7258079,-79.4806067,226 - 2737 Keele St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,226,26,1786,TSCC,299900,1,0,0,0,503,15,15,105090,5735,841,Downsview | Roding | CFB,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/westmount-condos-2737-keele-st/unit-226-W5440369,911.55,2021,,,Studio,0.1,1,No,1,Owned,Owned,0,499,405,Calculated,,,,,,458.4,18,2,https://shared-s3.property.ca/public/images/listings/optimized/w5440369/mls/,None,,,2021-11-23,1637672471,Keele Street,"IPRO REALTY LTD, BROKERAGE",,,Flexible,2021-Nov,E,Terrace,Restrictions,2021-11-24 14:09:11,2021-12-02 12:08:51,,1,1,"['Bike Storage', 'Concierge', 'Guest Suites', 'Party Room', 'Security Guard', 'Visitor Parking', 'Public Transit', 'Elevator', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security System', 'Indoor Pool', 'Gym']",['Mid-Rise'],,mls_number,W5440369,SearchListing,W5440369 | For Sale,[],"{'lat': 43.7258079, 'lng': -79.4806067}",W5440369,"{'mls_number': {'value': 'W5440369', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '226 - 2737 Keele St', 'matchLevel': 'none', 'matchedWords': []}}"
683905,C5440219,Address,dpz8czg3n2gnvkqgjfqx,43.7683348,-79.3714850,906 - 72 Esther Shiner Blvd,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,906,5,2486,TSCC,699990,1,0,0,0,1994,6,6,185152,9041,828,Bayview Village,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/tango-2-72-esther-shiner-blvd/unit-906-C5440219,2951.2,2021,2,1,2+1,2.1,2,No,1,Underground,None,1000,1199,949,Calculated,,,,,,741.17,40,2,https://shared-s3.property.ca/public/images/listings/optimized/c5440219/mls/,None,,,2021-11-23,1637672469,Esther Shiner Boulevard,"RIGHT AT HOME REALTY INC., BROKERAGE",,,Immediately,2021-Nov,SW,Open Balcony,Restrictions,2021-11-24 02:49:08,2021-11-25 04:48:21,,0,1,"['Games Room', 'Guest Suites', 'Gym', 'Party Room', 'Rooftop Deck', 'Visitor Parking', 'Concierge', 'BBQ Permitted', 'Elevator', 'Meeting Room', 'Outdoor Patio', 'Parking Garage', 'Pet Restriction', 'Rec Room', 'Security Guard', 'Security System', 'Visitor Lounge', 'FibreStream Internet', 'Bike Storage', 'Enter Phone System']",['High-Rise'],,mls_number,C5440219,SearchListing,C5440219 | For Sale,[],"{'lat': 43.7683348, 'lng': -79.371485}",C5440219,"{'mls_number': {'value': 'C5440219', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '906 - 72 Esther Shiner Blvd', 'matchLevel': 'none', 'matchedWords': []}}"
682623,E5439285,Address,dpz8edexnvyrcu5ezpmh,43.6966073,-79.2942117,1604 - 1 Massey Sq,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1604,4,76,YCC,480000,0,0,0,0,7298,49,49,2010986,55088,890,Crescent Town,22,East York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/crescent-town-6-12-crescent-town-rd-1-5-massey-sq/unit-1604-E5439285,959.29,2021,2,,2,2,1,No,1,Underground,None,1000,1199,0,Calculated,,,,,,761.36,3,2,https://shared-s3.property.ca/public/images/listings/optimized/e5439285/mls/,None,,,2021-11-23,1637672464,Massey Square,"IPRO REALTY LTD., BROKERAGE",,,60/90Days/Tba,2022-Jan,E,Open Balcony,Restrictions,2021-11-23 13:09:15,2021-11-23 07:35:08,,0,1,"['Indoor Pool', 'Party Room', 'Rec Room', 'Sauna', 'Security Guard', 'Visitor Parking', 'BBQ Permitted', 'Bike Storage', 'Car Wash', 'Concierge', 'Games Room', 'Gym']",[],,mls_number,E5439285,SearchListing,E5439285 | For Sale,[],"{'lat': 43.6966073, 'lng': -79.2942117}",E5439285,"{'mls_number': {'value': 'E5439285', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1604 - 1 Massey Sq', 'matchLevel': 'none', 'matchedWords': []}}"
682619,C5439302,Address,dpz83w2684vxwpf6xu2n,43.6724728,-79.3868561,1007 - 20 Collier St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1007,06,1541,TSCC,720000,1,0,0,0,616,18,18,275824,10670,748,Yonge and Bloor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/twenty-collier-20-collier-st/unit-1007-C5439302,2640,2021,1,,1,1,1,No,0,Underground,None,600,699,671,Calculated,,,,,,571,21,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439302/mls/,None,,,2021-11-23,1637672464,Collier Street,"RIGHT AT HOME REALTY INC., BROKERAGE",,,Immediate,2021-Nov,SW,Terrace,Restrictions,2021-11-23 13:09:15,2021-11-23 12:35:05,,0,1,"['BBQ Permitted', 'Concierge', 'Gym', 'Media Room', 'Party Room', 'Rooftop Deck', 'Public Transit', 'Elevator', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Bike Storage', 'Games Room', 'Outdoor Patio']",['High-Rise'],,mls_number,C5439302,SearchListing,C5439302 | For Sale,[],"{'lat': 43.6724728, 'lng': -79.3868561}",C5439302,"{'mls_number': {'value': 'C5439302', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1007 - 20 Collier St', 'matchLevel': 'none', 'matchedWords': []}}"
682541,W5439179,Address,dpz2ufepc5ubdeuf468d,43.7406694,-79.5917780,266 - 1601 Albion Rd,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,266,266,8,YCC,799900,1,0,0,0,9471,52,52,26492,871,804,Mount Olive | Silverstone | Jamestown,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/3-kendleton-drive-townhouses-1797-martin-grove-rd-3-kendleton-dr-1555-1605-albion-rd-6415-6466-finch-ave-w/unit-266-W5439179,1826.93,2021,3,1,3+1,3.1,2,No,2,Garage,None,1200,1399,0,Calculated,,,,,,462,19,2,https://shared-s3.property.ca/public/images/listings/optimized/w5439179/mls/,None,,,2021-11-22,1637632862,Albion Road,"HOMELIFE/MIRACLE REALTY LTD, BROKERAGE",,,30/60/90,2021-Dec,N,None,Restrictions,2021-11-23 01:49:05,2021-11-23 01:51:39,,0,0,"['BBQ Permitted', 'Parking Garage', 'Visitor Parking']",[],,mls_number,W5439179,SearchListing,W5439179 | For Sale,[],"{'lat': 43.7406694, 'lng': -79.591778}",W5439179,"{'mls_number': {'value': 'W5439179', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '266 - 1601 Albion Rd', 'matchLevel': 'none', 'matchedWords': []}}"
682535,C5439177,Address,dpz917ezvy0mp1vwzpe9,43.7901207,-79.3927961,301 - 3237 Bayview Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,301,1,2775,TSCC,649000,1,0,0,0,8018,1,1,312106,6828,824,Bayview Woods-Steeles,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-bennett-on-bayview-3237-bayview-ave/unit-301-C5439177,2535.71,2021,1,1,1+1,1.1,2,No,1,Underground,Owned,700,799,,,,,,,,530.98,14,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439177/mls/,None,,,2021-11-22,1637631679,Bayview Avenue,"EXP REALTY, BROKERAGE",,,Tbd,2021-Nov,W,Open Balcony,Restrictions,2021-11-23 01:49:05,2021-11-23 01:34:12,,1,1,"['Bike Storage', 'Concierge', 'Guest Suites', 'Gym', 'Meeting Room', 'Party Room', 'Security Guard', 'Visitor Parking']",[],,mls_number,C5439177,SearchListing,C5439177 | For Sale,[],"{'lat': 43.7901207, 'lng': -79.3927961}",C5439177,"{'mls_number': {'value': 'C5439177', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '301 - 3237 Bayview Ave', 'matchLevel': 'none', 'matchedWords': []}}"
681873,C5438985,Address,dpz83tx2dnwp33tuqhn6,43.6680296,-79.3771567,311 - 21 Earl St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,311,19,1635,TSCC,598000,1,0,0,0,146,17,17,317848,11408,740,St. James Town,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/earl-lofts-21-earl-st/unit-311-C5438985,2065.22,2021,1,,1,1,1,No,0,,None,600,699,649,Calculated,,,,,,439.59,24,3,https://shared-s3.property.ca/public/images/listings/optimized/c5438985/mls/,None,,,2021-11-22,1637628079,Earl Street,"HOMELIFE/FUTURE REALTY INC., BROKERAGE",,,Tba,2021-Nov,N,Open Balcony,Restrictions,2021-11-22 21:29:09,2021-11-23 00:32:23,,0,1,"['Party Room', 'Rooftop Deck', 'Visitor Parking', 'Meeting Room', 'Parking Garage', 'Pets', 'Public Transit', 'Security System']","['Hard Loft', 'Loft', 'Low-Rise', 'Soft Loft']",,mls_number,C5438985,SearchListing,C5438985 | For Sale,[],"{'lat': 43.6680296, 'lng': -79.3771567}",C5438985,"{'mls_number': {'value': 'C5438985', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '311 - 21 Earl St', 'matchLevel': 'none', 'matchedWords': []}}"
681215,W5438502,Address,dpz2m73grj4e9zwewwuu,43.6561334,-79.5712675,#1106 - 714 The West Mall St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,#1106,06,202,YCC,599000,1,0,0,0,1244,46,46,13982,344,795,Eringate | Centennial | West Deane,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-buckingham-714-the-west-mall-716-the-west-mall/unit-1106-W5438502,1344.23,2021,2,1,2+1,2.1,1,No,1,Underground,Ensuite,1200,1399,1160,Calculated,,,,,,911.03,14,2,https://shared-s3.property.ca/public/images/listings/optimized/w5438502/mls/,None,,,2021-11-22,1637626903,The West Mall,"HOMELIFE EXCELSIOR REALTY INC., BROKERAGE",,,Tba,2021-Nov,NW,Open Balcony,Restrictions,2021-11-22 16:10:01,2021-12-01 00:13:35,,1,1,"['Bike Storage', 'Gym', 'Indoor Pool', 'Outdoor Pool', 'Security System', 'Visitor Parking', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security Guard', 'Games Room', 'Meeting Room', 'Party Room', 'Rec Room']",['High-Rise'],,mls_number,W5438502,SearchListing,W5438502 | For Sale,[],"{'lat': 43.6561334, 'lng': -79.5712675}",W5438502,"{'mls_number': {'value': 'W5438502', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '#1106 - 714 The West Mall St', 'matchLevel': 'none', 'matchedWords': []}}"
682945,C5439588,Address,dpz82942w2ttrt4c985r,43.6432779,-79.4277865,205 - 20 Gladstone Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,205,205,2540,TSCC,549900,0,0,0,0,246,5,5,233482,10074,851,Little Portugal,19,West End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/twenty-lofts-20-gladstone-ave/unit-205-C5439588,1857.47,2021,2,,2,2,1,No,0,,None,700,799,664,Calculated,,,,,,502,31,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439588/mls/,None,,,2021-11-22,1637625673,Gladstone Avenue,"POINT59 REALTY, BROKERAGE",,,Flexible,2021-Nov,W,Terrace,Restrictions,2021-11-23 16:49:10,2021-11-26 23:42:10,,0,1,"['Concierge', 'Games Room', 'Guest Suites', 'Gym', 'Media Room', 'Visitor Parking', 'Meeting Room', 'Outdoor Patio', 'Party Room', 'Rooftop Deck', 'Security Guard', 'FibreStream Internet']","['Loft', 'Soft Loft', 'Mid-Rise']",,mls_number,C5439588,SearchListing,C5439588 | For Sale,[],"{'lat': 43.6432779, 'lng': -79.4277865}",C5439588,"{'mls_number': {'value': 'C5439588', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '205 - 20 Gladstone Ave', 'matchLevel': 'none', 'matchedWords': []}}"
681165,C5438453,Address,dpz90btb01huhr4fpb59,43.7722839,-79.4122630,206 - 260 Doris Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,206,4,1224,MTCC,774888,1,0,0,0,907,22,22,482945,7769,823,Willowdale East,17,North York,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-imperial-2-260-doris-ave/unit-206-C5438453,2670,2021,2,,2,2,2,No,1,Underground,Owned,1000,1199,1008,Calculated,,,,,,812.49,35,2,https://shared-s3.property.ca/public/images/listings/optimized/c5438453/mls/,None,,,2021-11-22,1637625670,Doris Avenue,"RE/MAX PARAMOUNT REALTY, BROKERAGE",,,Flexible,2021-Nov,E,Open Balcony,Restrictions,2021-11-22 15:49:35,2021-11-25 23:55:01,,1,1,"['Bike Storage', 'Gym', 'Guest Suites', 'Security Guard', 'Visitor Parking', 'Concierge', 'Public Transit', 'Parking Garage', 'Pet Restriction', 'Sauna', 'Security System', 'Meeting Room', 'Party Room', 'Rec Room']",['High-Rise'],,mls_number,C5438453,SearchListing,C5438453 | For Sale,[],"{'lat': 43.7722839, 'lng': -79.412263}",C5438453,"{'mls_number': {'value': 'C5438453', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '206 - 260 Doris Ave', 'matchLevel': 'none', 'matchedWords': []}}"
681917,C5439032,Address,dpz828ftnpbgzb5fre2j,43.6427157,-79.4274603,PH805 - 2 Gladstone Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,Ph805,5,2218,TSCC,648000,1,0,0,0,75,9,9,234541,10074,851,Little Portugal,19,West End,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/2g-2-gladstone-ave/unit-Ph805-C5439032,2529.59,2021,1,,1,1,1,No,1,Underground,Owned,600,699,616,Calculated,,,,,,590.96,27,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439032/mls/,None,,,2021-11-22,1637625669,Gladstone Avenue,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",,,30-60 Days/Tba,2021-Dec,SE,None,Restrictions,2021-11-22 22:09:24,2021-12-01 23:44:54,,1,0,"['Bike Storage', 'Party Room', 'Rec Room', 'Rooftop Deck', 'Visitor Parking', 'BBQ Permitted', 'Meeting Room', 'Parking Garage', 'Pets']","['Loft', 'Mid-Rise', 'Penthouse', 'Soft Loft']",,mls_number,C5439032,SearchListing,C5439032 | For Sale,[],"{'lat': 43.6427157, 'lng': -79.4274603}",C5439032,"{'mls_number': {'value': 'C5439032', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': 'PH805 - 2 Gladstone Ave', 'matchLevel': 'none', 'matchedWords': []}}"
681429,W5438679,Address,dpz2uceje6sf2c9wupdj,43.7347836,-79.5916815,#201 - 262 John Garland Blvd,Townhouse,Townhouse,Sale,Active,,Condo,Condo Townhouse,#201,201,25,YCC,579000,1,0,0,0,8049,51,51,22418,1223,803,West Humber | Clairville,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/252-john-garland-townhouses-242-262-john-garland-blvd/unit-201-W5438679,700,2021,3,1,3+1,3.1,2,No,1,Surface,None,1200,1399,0,Calculated,,,,,,530,10,2,https://shared-s3.property.ca/public/images/listings/optimized/w5438679/mls/,None,,,2021-11-22,1637624488,John Garland Boulevard,"ANDREW CEONGKEY GEEM, BROKERAGE",,,30/60/90,2021-Dec,S,None,Restrictions,2021-11-22 17:49:33,2021-11-29 23:35:00,,0,0,"['BBQ Permitted', 'Parking Garage', 'Visitor Parking']",['Townhouse'],,mls_number,W5438679,SearchListing,W5438679 | For Sale,[],"{'lat': 43.7347836, 'lng': -79.5916815}",W5438679,"{'mls_number': {'value': 'W5438679', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '#201 - 262 John Garland Blvd', 'matchLevel': 'none', 'matchedWords': []}}"
682471,C5439161,Address,dpz83sr8rsmntthzz2y8,43.6611081,-79.3765785,1407 - 298 Jarvis St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1407,1407,993,MTCC,819800,1,0,0,0,1110,30,30,316757,10668,749,Church St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/metropolitan-essex-296-jarvis-st-298-jarvis-st/unit-1407-C5439161,2865.65,2021,2,1,2+1,2.1,2,No,1,Underground,Ensuite,1000,1199,1108,Calculated,,,,,,1396.22,25,4,https://shared-s3.property.ca/public/images/listings/optimized/c5439161/mls/,None,,,2021-11-22,1637624474,Jarvis Street,"IPRO REALTY LTD., BROKERAGE",,,60-90 Days,2022-Jan,SW,None,Restrictions,2021-11-23 01:09:05,2021-11-23 23:36:23,,1,0,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Security System', 'Squash Court', 'Games Room', 'Meeting Room', 'Rec Room', 'Rooftop Deck']",['High-Rise'],,mls_number,C5439161,SearchListing,C5439161 | For Sale,[],"{'lat': 43.6611081, 'lng': -79.3765785}",C5439161,"{'mls_number': {'value': 'C5439161', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1407 - 298 Jarvis St', 'matchLevel': 'none', 'matchedWords': []}}"
682293,C5439059,Address,dpz83dvent3msvd3twff,43.6533456,-79.3793731,2607 - 197 Yonge St,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,2607,7,2739,TSCC,759000,1,0,0,0,1458,2,2,312787,10532,749,Church St. Corridor,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/the-massey-tower-197-yonge-st/unit-2607-C5439059,2450,2021,1,,1,1,1,No,0,Underground,Owned,500,599,566,Calculated,,,,,,421.11,23,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439059/mls/,None,,,2021-11-22,1637623302,Yonge Street,"RIGHT AT HOME REALTY INC., BROKERAGE",,,60 Days,2022-Jan,S,Open Balcony,Restrictions,2021-11-22 22:29:14,2021-11-30 23:13:29,,1,1,"['Concierge', 'Party Room', 'Gym', 'Indoor Pool', 'BBQ Permitted', 'Bike Storage', 'Guest Suites', 'Media Room', 'Meeting Room', 'Rooftop Deck', 'Sauna']",['High-Rise'],,mls_number,C5439059,SearchListing,C5439059 | For Sale,[],"{'lat': 43.6533456, 'lng': -79.3793731}",C5439059,"{'mls_number': {'value': 'C5439059', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '2607 - 197 Yonge St', 'matchLevel': 'none', 'matchedWords': []}}"
681029,W5438250,Address,dpz2q3e4gz1f9vnfkpnu,43.6464451,-79.5257461,701 - 7 Mabelle Ave,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,701,01,2782,TSCC,659900,1,0,0,0,11150,1,1,19310,1808,798,Islington | City Centre West,16,Etobicoke,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/islington-terrace-7-mabelle-ave/unit-701-W5438250,2847.99,2021,2,1,2+1,2.1,2,No,0,Underground,Owned,700,799,779,Calculated,,,,,,471.2,17,2,https://shared-s3.property.ca/public/images/listings/optimized/w5438250/mls/,None,,,2021-11-22,1637623276,Mabelle Avenue,"ROYAL LEPAGE CONNECT REALTY, BROKERAGE",,,Immed.,2021-Nov,SE,Open Balcony,Restrictions,2021-11-22 13:09:26,2021-11-27 23:10:55,,1,1,"['Bike Storage', 'Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Visitor Parking']",['High-Rise'],,mls_number,W5438250,SearchListing,W5438250 | For Sale,[],"{'lat': 43.6464451, 'lng': -79.5257461}",W5438250,"{'mls_number': {'value': 'W5438250', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '701 - 7 Mabelle Ave', 'matchLevel': 'none', 'matchedWords': []}}"
683683,C5440097,Address,dpz8328bqh59e990udgf,43.6405065,-79.3969011,3316 - 15 Iceboat Terr,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,3316,12,2157,TSCC,749000,1,0,0,0,822,10,10,263815,10392,752,CityPlace,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/parade-cityplace-15-iceboat-terr-10-capreol-crt/unit-3316-C5440097,2199.65,2021,1,1,1+1,1.1,1,No,1,Underground,Owned,600,699,620,Calculated,,,,,,517.43,16,2,https://shared-s3.property.ca/public/images/listings/optimized/c5440097/mls/,None,,,2021-11-22,1637622065,Iceboat Terrace,"CENTURY 21 HERITAGE GROUP LTD., BROKERAGE",,,30 Days/Tba60,2021-Dec,N,Open Balcony,Restrictions,2021-11-23 23:09:07,2021-11-23 22:47:57,,1,1,"['Concierge', 'Gym', 'Indoor Pool', 'Party Room', 'Sauna', 'Visitor Parking', 'Beanfield Fibre Available', 'Guest Suites', 'Meeting Room', 'Parking Garage', 'Pet Restriction', 'Security Guard', 'Games Room', 'Rooftop Deck', 'Squash Court', 'Billiards / Table Tennis Room', 'Media Room', 'Outdoor Child Play Area', 'Pet Spa', 'Spa', 'Yoga Studio']",['High-Rise'],,mls_number,C5440097,SearchListing,C5440097 | For Sale,[],"{'lat': 43.6405065, 'lng': -79.3969011}",C5440097,"{'mls_number': {'value': 'C5440097', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '3316 - 15 Iceboat Terr', 'matchLevel': 'none', 'matchedWords': []}}"
682321,C5439101,Address,dpz836ph7fv651u17uu5,43.6494263,-79.3884122,1202 - 199 Richmond St W,Condo,Condo Apartment,Sale,Active,,Condo,Condo Apt,1202,2,2517,TSCC,928000,1,0,0,0,1282,5,5,267031,10349,754,Queen West,14,Downtown,1,Toronto,1,Toronto Division,1,GTA,9,Ontario,1,Canada,toronto/studio-on-richmond-199-richmond-st-w/unit-1202-C5439101,3330.02,2021,2,,2,2,2,No,1,Underground,Owned,700,799,746,Calculated,,,,,,683.59,17,2,https://shared-s3.property.ca/public/images/listings/optimized/c5439101/mls/,None,,,2021-11-22,1637622062,Richmond Street West,"HOMEART REALTY SERVICES INC., BROKERAGE",,,Tba,2021-Nov,E,Open Balcony,Restrictions,2021-11-22 23:09:06,2021-11-22 22:54:47,,1,1,"['Concierge', 'Gym', 'Media Room', 'Party Room', 'Rooftop Deck', 'Visitor Parking', 'Meeting Room', 'Pet Restriction', 'Rec Room', 'Sauna', 'Security Guard', 'Security System', 'FibreStream Internet', 'Bike Storage', 'Guest Suites']",['High-Rise'],,mls_number,C5439101,SearchListing,C5439101 | For Sale,[],"{'lat': 43.6494263, 'lng': -79.3884122}",C5439101,"{'mls_number': {'value': 'C5439101', 'matchLevel': 'none', 'matchedWords': []}, 'title': {'value': '1202 - 199 Richmond St W', 'matchLevel': 'none', 'matchedWords': []}}"
